starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:31 2018	1525702771	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:31 2018	1525702771	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:34 2018	1525702774	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:35 2018	1525702775	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:32 2018	1525702772	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
Mon May 07 16:19:33 2018	1525702773	0	1	1	1
